"空间键","空间名称","页面ID","父页面ID","父页面标题","标题","层级深度","同级序号","目录路径","主题推断","最后修改时间","最后修改人","子页面是否截断","链接"
"RJYFBGG","软件研发部公共空间","178597920","130451027","26、持续集成CI","9618项目自动化测试用例 开发任务分解","2","20","软件研发部公共空间 主页 / 26、持续集成CI / 9618项目自动化测试用例 开发任务分解","设计与架构","2022-09-07 17:07:29","鲁好锦","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=178597920"
"RJYFBGG","软件研发部公共空间","213427626","130451027","26、持续集成CI","9、发布的周报/月报","2","21","软件研发部公共空间 主页 / 26、持续集成CI / 9、发布的周报/月报","设计与架构","2023-05-10 14:16:50","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=213427626"
"RJYFBGG","软件研发部公共空间","201954644","130451027","26、持续集成CI","CI2.0人工时详细列表","2","22","软件研发部公共空间 主页 / 26、持续集成CI / CI2.0人工时详细列表","设计与架构","2023-03-09 18:14:13","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=201954644"
"RJYFBGG","软件研发部公共空间","175510662","130451027","26、持续集成CI","CI与聚好看自动化测试","2","23","软件研发部公共空间 主页 / 26、持续集成CI / CI与聚好看自动化测试","设计与架构","2022-08-15 19:32:21","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=175510662"
"RJYFBGG","软件研发部公共空间","177875484","130451027","26、持续集成CI","CI无效问题--Jira问题","2","24","软件研发部公共空间 主页 / 26、持续集成CI / CI无效问题--Jira问题","设计与架构","2022-12-05 15:57:47","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=177875484"
"RJYFBGG","软件研发部公共空间","211790410","130451027","26、持续集成CI","CI月报23年4月度-解决周期长问题","2","25","软件研发部公共空间 主页 / 26、持续集成CI / CI月报23年4月度-解决周期长问题","设计与架构","2023-05-06 18:17:47","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=211790410"
"RJYFBGG","软件研发部公共空间","172266548","130451027","26、持续集成CI","CI流水线 config.sh配置异常情况汇总","2","26","软件研发部公共空间 主页 / 26、持续集成CI / CI流水线 config.sh配置异常情况汇总","设计与架构","2022-08-18 18:30:59","未知用户 (huangwei17)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=172266548"
"RJYFBGG","软件研发部公共空间","216916434","130451027","26、持续集成CI","CI流水线接入","2","27","软件研发部公共空间 主页 / 26、持续集成CI / CI流水线接入","设计与架构","2025-10-15 14:03:26","马立凯","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=216916434"
"RJYFBGG","软件研发部公共空间","178600667","130451027","26、持续集成CI","DTV-HUI","2","28","软件研发部公共空间 主页 / 26、持续集成CI / DTV-HUI","设计与架构","2022-09-10 09:21:35","窦学鹏","否","http://dmtks.hisense.com/display/RJYFBGG/DTV-HUI"
"RJYFBGG","软件研发部公共空间","224251114","130451027","26、持续集成CI","Service-HUI","2","29","软件研发部公共空间 主页 / 26、持续集成CI / Service-HUI","设计与架构","2023-11-15 13:59:40","戴青娥","否","http://dmtks.hisense.com/display/RJYFBGG/Service-HUI"
"RJYFBGG","软件研发部公共空间","214292884","130451027","26、持续集成CI","主干开发2023","2","30","软件研发部公共空间 主页 / 26、持续集成CI / 主干开发2023","设计与架构","2023-05-22 10:02:39","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=214292884"
"RJYFBGG","软件研发部公共空间","177867295","130451027","26、持续集成CI","产品CI","2","31","软件研发部公共空间 主页 / 26、持续集成CI / 产品CI","设计与架构","2022-09-09 18:05:08","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=177867295"
"RJYFBGG","软件研发部公共空间","131138041","130451027","26、持续集成CI","单元测试任务分解","2","32","软件研发部公共空间 主页 / 26、持续集成CI / 单元测试任务分解","设计与架构","2021-07-12 09:47:28","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131138041"
"RJYFBGG","软件研发部公共空间","131137996","130451027","26、持续集成CI","单元测试会议纪要","2","33","软件研发部公共空间 主页 / 26、持续集成CI / 单元测试会议纪要","设计与架构","2021-07-12 09:39:15","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131137996"
"RJYFBGG","软件研发部公共空间","131137839","130451027","26、持续集成CI","单元测试模块","2","34","软件研发部公共空间 主页 / 26、持续集成CI / 单元测试模块","设计与架构","2021-07-12 14:48:22","李燕芬","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=131137839"
"RJYFBGG","软件研发部公共空间","176306313","130451027","26、持续集成CI","发布","2","35","软件研发部公共空间 主页 / 26、持续集成CI / 发布","设计与架构","2022-08-25 19:03:05","陈晓敏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=176306313"
"RJYFBGG","软件研发部公共空间","151623587","130451027","26、持续集成CI","各模块代码行数及用例数统计(截止下午3点)","2","36","软件研发部公共空间 主页 / 26、持续集成CI / 各模块代码行数及用例数统计(截止下午3点)","设计与架构","2022-01-17 17:43:28","胡高文/Kevin Hu","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=151623587"
"RJYFBGG","软件研发部公共空间","231027098","130451027","26、持续集成CI","平台/驱动  自动化测试用例 摸底","2","37","软件研发部公共空间 主页 / 26、持续集成CI / 平台/驱动  自动化测试用例 摸底","设计与架构","2024-03-12 15:37:20","李川","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231027098"
"RJYFBGG","软件研发部公共空间","174728472","130451027","26、持续集成CI","平台/驱动&应用Release标准","2","38","软件研发部公共空间 主页 / 26、持续集成CI / 平台/驱动&应用Release标准","设计与架构","2022-09-20 14:54:48","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=174728472"
"RJYFBGG","软件研发部公共空间","184461633","130451027","26、持续集成CI","应用CI 系统修改需求","2","39","软件研发部公共空间 主页 / 26、持续集成CI / 应用CI 系统修改需求","需求与功能","2023-12-20 15:56:00","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=184461633"
"RJYFBGG","软件研发部公共空间","171416155","130451027","26、持续集成CI","废弃页面","2","40","软件研发部公共空间 主页 / 26、持续集成CI / 废弃页面","设计与架构","2022-07-25 11:42:30","刘承龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=171416155"
"RJYFBGG","软件研发部公共空间","138418635","14824627","软件研发部公共空间 主页","27、科室看板信息","1","29","软件研发部公共空间 主页 / 27、科室看板信息","其他","2023-05-22 13:14:26","张继栋","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=138418635"
"RJYFBGG","软件研发部公共空间","214287415","14824627","软件研发部公共空间 主页","手机产品线资料","1","30","软件研发部公共空间 主页 / 手机产品线资料","其他","2023-05-19 13:47:59","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=214287415"
"RJYFBGG","软件研发部公共空间","163258305","214287415","手机产品线资料","软件计划管理","2","1","软件研发部公共空间 主页 / 手机产品线资料 / 软件计划管理","版本与计划","2022-05-13 15:16:20","未知用户 (zhangxuejie1)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=163258305"
"RJYFBGG","软件研发部公共空间","117511210","214287415","手机产品线资料","内销手机项目梳理","2","2","软件研发部公共空间 主页 / 手机产品线资料 / 内销手机项目梳理","项目管理","2021-09-10 17:51:56","未知用户 (zhaowenbo)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=117511210"
"RJYFBGG","软件研发部公共空间","41353547","214287415","手机产品线资料","5、手机产品线QCC提案提交","2","3","软件研发部公共空间 主页 / 手机产品线资料 / 5、手机产品线QCC提案提交","其他","2018-12-24 11:54:28","未知用户 (weiliying)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=41353547"
"RJYFBGG","软件研发部公共空间","164833756","214287415","手机产品线资料","手机项目CR申请台账","2","4","软件研发部公共空间 主页 / 手机产品线资料 / 手机项目CR申请台账","项目管理","2022-07-28 11:47:49","未知用户 (hucong)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=164833756"
"RJYFBGG","软件研发部公共空间","88377615","214287415","手机产品线资料","11、手机跟线安排","2","5","软件研发部公共空间 主页 / 手机产品线资料 / 11、手机跟线安排","其他","2021-12-27 10:07:46","未知用户 (heqi)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=88377615"
"RJYFBGG","软件研发部公共空间","157188378","214287415","手机产品线资料","33 通信软件各所疫情期间就餐统计","2","6","软件研发部公共空间 主页 / 手机产品线资料 / 33 通信软件各所疫情期间就餐统计","数据与质量","2022-03-14 08:14:42","未知用户 (wangfei8)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=157188378"
"RJYFBGG","软件研发部公共空间","92277642","214287415","手机产品线资料","12、创新成果","2","7","软件研发部公共空间 主页 / 手机产品线资料 / 12、创新成果","其他","2020-06-23 13:30:21","未知用户 (zhuzhongwei)","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=92277642"
"RJYFBGG","软件研发部公共空间","52104847","14824627","软件研发部公共空间 主页","文件列表","1","31","软件研发部公共空间 主页 / 文件列表","其他","2019-04-17 09:37:37","冯美美","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=52104847"
"RJYFBGG","软件研发部公共空间","226978015","14824627","软件研发部公共空间 主页","28、应用业务方向","1","32","软件研发部公共空间 主页 / 28、应用业务方向","其他","2024-01-19 11:13:14","孙磊","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=226978015"
"RJYFBGG","软件研发部公共空间","231045999","14824627","软件研发部公共空间 主页","29. 新旧PLM系统切换策略及问题","1","33","软件研发部公共空间 主页 / 29. 新旧PLM系统切换策略及问题","问题与复盘","2024-03-12 12:32:56","李文龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=231045999"
"RJYFBGG","软件研发部公共空间","236738838","14824627","软件研发部公共空间 主页","30、部门跟线","1","34","软件研发部公共空间 主页 / 30、部门跟线","其他","2024-05-07 10:50:45","祖荫鹏","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236738838"
"RJYFBGG","软件研发部公共空间","236738842","236738838","30、部门跟线","2024年各所跟线排班","2","1","软件研发部公共空间 主页 / 30、部门跟线 / 2024年各所跟线排班","其他","2025-01-07 10:02:29","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=236738842"
"RJYFBGG","软件研发部公共空间","285364910","236738838","30、部门跟线","2025年各所跟线排班","2","2","软件研发部公共空间 主页 / 30、部门跟线 / 2025年各所跟线排班","其他","2025-09-18 09:42:28","卢平光","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=285364910"
"RJYFBGG","软件研发部公共空间","317706336","236738838","30、部门跟线","2025年各所跟线排班（新）","2","3","软件研发部公共空间 主页 / 30、部门跟线 / 2025年各所跟线排班（新）","其他","2025-11-26 15:55:19","崔文华","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=317706336"
"RJYFBGG","软件研发部公共空间","349826415","236738838","30、部门跟线","2026年各所跟线排班（新）","2","4","软件研发部公共空间 主页 / 30、部门跟线 / 2026年各所跟线排班（新）","其他","2026-05-06 17:54:18","刘文晓","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=349826415"
"RJYFBGG","软件研发部公共空间","276397095","14824627","软件研发部公共空间 主页","99. 部门质量改善策划","1","35","软件研发部公共空间 主页 / 99. 部门质量改善策划","数据与质量","2024-11-16 14:27:59","李文龙","否","http://dmtks.hisense.com/pages/viewpage.action?pageId=276397095"
